year,line,naic_code,company_name,complaints,premium,market_share,complaint_share,ratio,ratio_type,reason_underwriting,reason_marketing_sales,reason_claims_handling,reason_policyholder_service,source_file
2018,annuity,71854,AAA Life Ins Co,0,3474293.0,0.00046,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,62944,AXA Equitable Life Ins Co,0,355226600.0,0.04659,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56197,Alliance Of Transylvanian Saxons,0,54416.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,90611,Allianz Life Ins Co Of N Amer,7,577241334.0,0.07571,0.09333,1.23,share_of_share,,,,,2018.pdf
2018,annuity,70866,Allstate Assur Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,60186,Allstate Life Ins Co,1,949376.0,0.00012,0.01333,111.11,share_of_share,,,,,2018.pdf
2018,annuity,70874,Allstate Life Ins Co Of NY,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,68594,American Amicable Life Ins Co Of TX,0,1982716.0,0.00026,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66001,American Benefit Life Ins Co,0,650.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,92738,American Equity Invest Life Ins Co,4,206466120.0,0.027080000000000003,0.05333,1.97,share_of_share,,,,,2018.pdf
2018,annuity,60399,American Family Life Ins Co,0,1132186.0,0.00015,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,60410,American Fidelity Assur Co,0,7397906.0,0.00097,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,60429,American Fidelity Life Ins Co,0,1120.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,60488,American Gen Life Ins Co,4,450197266.0,0.059050000000000005,0.05333,0.9,share_of_share,,,,,2018.pdf
2018,annuity,60534,American Heritage Life Ins Co,0,920.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,60542,American Home Life Ins Co,0,12400.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,67989,American Memorial Life Ins Co,0,49318.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,60739,American Natl Ins Co,1,64283752.0,0.00843,0.01333,1.58,share_of_share,,,,,2018.pdf
2018,annuity,60836,American Republic Ins Co,0,600.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,92649,American Underwriters Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,60895,American United Life Ins Co,0,9742099.0,0.00128,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,61999,Americo Fin Life & Ann Ins Co,1,21989705.0,0.0028799999999999997,0.01333,4.63,share_of_share,,,,,2018.pdf
2018,annuity,61301,Ameritas Life Ins Corp,0,12796918.0,0.00168,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,72222,Amica Life Ins Co,0,48350.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,93661,Annuity Investors Life Ins Co,0,4688862.0,0.00062,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56499,Assured Life Assn,0,6550.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,71439,Assurity Life Ins Co,0,693546.0,0.00008999999999999999,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,68039,Athene Ann & Life Assur Co of NY,0,19447.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,61689,Athene Ann & Life Co,1,256145977.0,0.0336,0.01333,0.4,share_of_share,,,,,2018.pdf
2018,annuity,61492,Athene Annuity & Life Assur Co,2,47358.0,0.00001,0.02667,2666.67,share_of_share,,,,,2018.pdf
2018,annuity,61115,Atlantic Coast Life Ins Co,0,4311509.0,0.00057,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,61190,Auto Owners Life Ins Co,0,5376842.0,0.0007099999999999999,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,61212,Baltimore Life Ins Co,0,45000.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,61239,Bankers Fidelity Life Ins Co,0,4750.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,61263,Bankers Life & Cas Co,1,35110043.0,0.00461,0.01333,2.89,share_of_share,,,,,2018.pdf
2018,annuity,81043,Bankers Life Ins Co,0,12786203.0,0.00168,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,94250,Banner Life Ins Co,0,2144.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,61395,Beneficial Life Ins Co,0,1200.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,87726,Brighthouse Life Ins Co,2,131163363.0,0.0172,0.02667,1.55,share_of_share,,,,,2018.pdf
2018,annuity,78620,Brooke Life Ins Co,0,70000.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,71463,CICA Life Ins Co of Amer,0,3279.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,93432,CM Life Ins Co,0,62215450.0,0.008159999999999999,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,62626,CMFG Life Ins Co,0,8893439.0,0.00117,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56138,CSA Fraternal Life,0,3644544.0,0.00048,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56030,Catholic Financial Life,0,1766161.0,0.00023,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,57770,Catholic Holy Family Society,0,3247375.0,0.00043,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,57487,Catholic Order Of Foresters,0,1295347.0,0.00017,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,57053,Catholic United Financial,0,500.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,61735,Central Security Life Ins Co,0,447.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,61832,Chesapeake Life Ins Co,0,1687.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,61875,Church Life Ins Corp,0,34879.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,84786,Colorado Bankers Life Ins Co,0,30010866.0,0.00394,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,76023,Columbian Life Ins Co,0,600.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,62103,Columbian Mut Life Ins Co,0,16501.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,99937,Columbus Life Ins Co,0,3738977.0,0.00049,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,62146,Combined Ins Co Of Amer,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,84824,Commonwealth Ann & Life Ins Co,0,2964045.0,0.00039,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,62308,Connecticut Gen Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,71404,Continental Gen Ins Co,0,6590.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,94218,Country Investors Life Assur Co,1,55432318.0,0.0072699999999999996,0.01333,1.83,share_of_share,,,,,2018.pdf
2018,annuity,62553,Country Life Ins Co,0,173801.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56634,Croatian Fraternal Union Of Amer,0,335400.0,0.00004,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56324,Czech Catholic Union,0,167677.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,71129,Dearborn Life Ins Co,0,713074.0,0.00008999999999999999,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,57088,Degree Of Honor Protective Assn,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,79065,Delaware Life Ins Co,1,46559407.0,0.00611,0.01333,2.18,share_of_share,,,,,2018.pdf
2018,annuity,84174,ELCO Mut Life & Ann,0,9271345.0,0.00122,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,62928,EMC Natl Life Co,0,1364818.0,0.00017999999999999998,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,13183,Eagle Life Ins Co,0,6875938.0,0.0009,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,62952,Equitable Life & Cas Ins Co,0,4122005.0,0.00054,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,62510,Equitrust Life Ins Co,1,60450511.0,0.00793,0.01333,1.68,share_of_share,,,,,2018.pdf
2018,annuity,70769,Erie Family Life Ins Co,0,494013.0,0.00006,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,57991,Everence Assn Inc,0,923229.0,0.00012,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,70742,Family Benefit Life Ins Co,0,7150.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,63053,Family Life Ins Co,1,0.0,0.0,0.01333,,share_of_share,,,,,2018.pdf
2018,annuity,63088,Farm Bureau Life Ins Co,0,139105.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,63177,Farmers New World Life Ins Co,0,837655.0,0.00010999999999999999,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,63223,Federal Life Ins Co,0,3538330.0,0.00046,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,63258,Federated Life Ins Co,0,373954.0,0.00005,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,63274,Fidelity & Guar Life Ins Co,3,81073356.0,0.010629999999999999,0.04,3.76,share_of_share,,,,,2018.pdf
2018,annuity,93696,Fidelity Investments Life Ins Co,1,55156506.0,0.0072299999999999994,0.01333,1.84,share_of_share,,,,,2018.pdf
2018,annuity,71870,Fidelity Security Life Ins Co,0,260533.0,0.00003,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56332,First Cath Slovak Ladies Assn USA,0,1078646.0,0.00014000000000000001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56340,First Cath Slovak Union Of US & CN,0,2679175.0,0.00035000000000000005,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,63495,Foresters Life Ins Ann Co,0,9019157.0,0.0011799999999999998,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,91642,Forethought Life Ins Co,1,221317632.0,0.02903,0.01333,0.46,share_of_share,,,,,2018.pdf
2018,annuity,99775,Funeral Directors Life Ins Co,1,4056215.0,0.00053,0.01333,25.16,share_of_share,,,,,2018.pdf
2018,annuity,56685,GBU Financial Life,0,23626108.0,0.0031,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56693,GCU,0,8992154.0,0.0011799999999999998,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,63665,General Amer Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65536,Genworth Life & Ann Ins Co,1,1436302.0,0.00018999999999999998,0.01333,70.18,share_of_share,,,,,2018.pdf
2018,annuity,70025,Genworth Life Ins Co,0,203927.0,0.00003,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56154,Gleaner Life Ins Society,0,3040546.0,0.0004,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,62286,Golden Rule Ins Co,0,201833.0,0.00003,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,63967,Government Personnel Mut Life Ins Co,0,720.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,71218,Grange Life Ins Co,0,22100.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,63312,Great Amer Life Ins Co,2,146153596.0,0.01917,0.02667,1.39,share_of_share,,,,,2018.pdf
2018,annuity,90212,Great Southern Life Ins Co,0,51371.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,68322,Great W Life & Ann Ins Co,0,44273541.0,0.005809999999999999,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,71480,Great Western Ins Co,0,250498.0,0.00003,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,64211,Guarantee Trust Life Ins Co,0,4335.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,64238,Guaranty Income Life Ins Co,0,10837993.0,0.0014199999999999998,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,78778,Guardian Ins & Ann Co Inc,1,9352520.0,0.00123,0.01333,10.84,share_of_share,,,,,2018.pdf
2018,annuity,64246,Guardian Life Ins Co Of Amer,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,83607,Guggenheim Life & Ann Co,0,25075863.0,0.00329,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,64327,Harleysville Life Ins Co,0,5200.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,64505,Homesteaders Life Co,0,1500461.0,0.0002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,64513,Horace Mann Life Ins Co,0,13825128.0,0.00181,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,91693,IA Amer Life Ins Co,0,51866.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56707,ISDA fraternal Assoc,0,107127.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,64580,Illinois Mut Life Ins Co,0,146794.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,58068,Independent Order Of Foresters Us Br,0,46837.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,74780,Integrity Life Ins Co,1,27725332.0,0.00364,0.01333,3.66,share_of_share,,,,,2018.pdf
2018,annuity,64904,Investors Heritage Life Ins Co,0,1903481.0,0.00025,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,63487,Investors Life Ins Co N Amer,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65056,Jackson Natl Life Ins Co,4,667260382.0,0.08752,0.05333,0.61,share_of_share,,,,,2018.pdf
2018,annuity,60140,Jackson Natl Life Ins Co Of NY,0,166487.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,64017,Jefferson Natl Life Ins Co,0,35449058.0,0.0046500000000000005,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,65080,John Alden Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65838,John Hancock Life Ins Co USA,0,4746840.0,0.00062,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,86375,John Hancock Life Ins Co of NY,0,29648.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,56227,KSKJ Life Amer Slovenian Catholic Un,0,17888964.0,0.0023499999999999997,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,65129,Kansas City Life Ins Co,0,2156696.0,0.00028000000000000003,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,58033,Knights Of Columbus,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,56715,Ladies Pa Slovak Catholic Union,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65242,Lafayette Life Ins Co,0,2054552.0,0.00027,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,68543,Liberty Bankers Life Ins Co,0,10323244.0,0.00135,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,65315,Liberty Life Assur Co Of Boston,0,1444537.0,0.00018999999999999998,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,65331,Liberty Natl Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,75027,Life Assur Co Of Amer,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65528,Life Ins Co Of The Southwest,0,22589939.0,0.00296,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,77720,LifeSecure Ins Co,0,144.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65595,Lincoln Benefit Life Co,1,3687303.0,0.00048,0.01333,27.78,share_of_share,,,,,2018.pdf
2018,annuity,65927,Lincoln Heritage Life Ins Co,0,55257.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,62057,Lincoln Life & Ann Co of NY,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65676,Lincoln Natl Life Ins Co,1,405056231.0,0.05313,0.01333,0.25,share_of_share,,,,,2018.pdf
2018,annuity,60232,Lombard Intl Life Assur Co,0,3046504.0,0.0004,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,65722,Loyal Amer Life Ins Co,0,376.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,56758,Loyal Christian Benefit Assn,0,97297.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,65781,Madison Natl Life Ins Co Inc,0,1731398.0,0.00023,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,65870,Manhattan Life Ins Co,0,2155198.0,0.00028000000000000003,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,67083,Manhattan Natl Life Ins Co,0,14507.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,61883,ManhattanLife Assur Co of Amer,0,2400.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65935,Massachusetts Mut Life Ins Co,0,141148160.0,0.01851,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,86126,Members Life Ins Co,0,36946040.0,0.00485,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,65978,Metropolitan Life Ins Co,5,4356177.0,0.00057,0.06667,116.96,share_of_share,,,,,2018.pdf
2018,annuity,97136,Metropolitan Tower Life Ins Co,0,3468819.0,0.00045,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66087,Mid West Natl Life Ins Co Of TN,0,32350.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,66044,Midland Natl Life Ins Co,2,126109142.0,0.01654,0.02667,1.61,share_of_share,,,,,2018.pdf
2018,annuity,66109,Midwestern United Life Ins Co,0,480.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,66168,Minnesota Life Ins Co,1,55935724.0,0.00734,0.01333,1.82,share_of_share,,,,,2018.pdf
2018,annuity,57541,Modern Woodmen Of Amer,0,34448464.0,0.00452,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66370,Mony Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,78077,Mony Life Ins Co Of Amer,0,1134086.0,0.00015,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66311,Motorists Life Ins Co,0,600.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,56251,Mutual Beneficial Assn Inc,0,1418484.0,0.00018999999999999998,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,88668,Mutual Of Amer Life Ins Co,0,499566.0,0.00007000000000000001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66427,Mutual Trust Life Ins Co a Pan Amer,0,156970.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,93734,Nassau Life & Ann Co,0,250000.0,0.00003,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,67814,Nassau Life Ins Co,1,126540.0,0.00002,0.01333,666.67,share_of_share,,,,,2018.pdf
2018,annuity,62359,Nassau Life Ins Co of TX,0,600.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,57568,National Catholic Soc Of Foresters,0,83207.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66540,National Farmers Union Life Ins Co,0,775.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,66583,National Guardian Life Ins Co,0,34016.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,75264,National Integrity Life Ins Co,0,478728.0,0.00006,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66680,National Life Ins Co,0,176663.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56073,National Mut Benefit,0,168293.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56782,National Slovak Society Of The Usa,0,862996.0,0.00010999999999999999,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66850,National Western Life Ins Co,0,9043076.0,0.0011899999999999999,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,92657,Nationwide Life & Ann Ins Co,1,178716.0,0.00002,0.01333,666.67,share_of_share,,,,,2018.pdf
2018,annuity,66869,Nationwide Life Ins Co,0,11112942.0,0.00146,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,91626,New England Life Ins Co,0,168149.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,91596,New York Life Ins & Ann Corp,0,308478819.0,0.04046,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66915,New York Life Ins Co,0,10999568.0,0.0014399999999999999,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,66974,North Amer Co Life & Hlth Ins,1,63732503.0,0.00836,0.01333,1.59,share_of_share,,,,,2018.pdf
2018,annuity,67032,North Carolina Mut Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,67091,Northwestern Mut Life Ins Co,1,131223807.0,0.01721,0.01333,0.77,share_of_share,,,,,2018.pdf
2018,annuity,67148,Occidental Life Ins Co Of NC,0,1256301.0,0.00016,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,67172,Ohio Natl Life Ins Co,1,54149877.0,0.0070999999999999995,0.01333,1.88,share_of_share,,,,,2018.pdf
2018,annuity,67180,Ohio State Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,67261,Old Republic Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,56383,Order of United Commercial Travelers,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,76112,Oxford Life Ins Co,0,12074252.0,0.00158,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,67393,Ozark Natl Life Ins Co,0,1248.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,93548,PHL Variable Ins Co,0,12059473.0,0.00158,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,97268,Pacific Life & Ann Co,0,13385.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,67466,Pacific Life Ins Co,0,375569027.0,0.04926,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,67539,Pan Amer Life Ins Co,0,1000.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,67628,Pekin Life Ins Co,0,5554028.0,0.00073,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,93262,Penn Ins & Ann Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,67644,Penn Mut Life Ins Co,0,6396870.0,0.00084,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,67784,Philadelphia Amer Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,72125,Physicians Life Ins Co,0,3289292.0,0.00043,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,67873,Pioneer Amer Ins Co,0,3521.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,67911,Pioneer Mut Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,58009,Police & Firemens Ins Assn,0,90288.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56820,Polish Falcons Of Amer,0,5876.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,57622,Polish Natl Alliance Us Of Na,0,4571699.0,0.0006,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56839,Polish Natl Union Of Amer,0,600.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,57630,Polish Roman Catholic Union Of Amer,0,3046057.0,0.0004,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,57649,Polish Womens Alliance Of Amer,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65919,Primerica Life Ins Co,0,21310.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,61271,Principal Life Ins Co,1,127331603.0,0.0167,0.01333,0.8,share_of_share,,,,,2018.pdf
2018,annuity,68063,Professional Life & Cas Co,0,4666751.0,0.00061,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,68136,Protective Life Ins Co,5,87842356.0,0.011519999999999999,0.06667,5.79,share_of_share,,,,,2018.pdf
2018,annuity,79227,Pruco Life Ins Co,1,309005424.0,0.04053,0.01333,0.33,share_of_share,,,,,2018.pdf
2018,annuity,86630,Prudential Ann Life Assur Corp,0,16187700.0,0.00212,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,68241,Prudential Ins Co Of Amer,0,4083076.0,0.00054,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,68381,Reliance Standard Life Ins Co,1,65938967.0,0.00865,0.01333,1.54,share_of_share,,,,,2018.pdf
2018,annuity,67105,Reliastar Life Ins Co,0,4713210.0,0.00062,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,61360,Reliastar Life Ins Co Of NY,0,8500.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,65005,RiverSource Life Ins Co,0,122959044.0,0.01613,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,80594,Riversource Life Ins Co Of NY,0,136200.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,57657,Royal Neighbors Of Amer,0,5888886.0,0.00077,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,90247,Rx Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,60445,Sagicor Life Ins Co,0,9343525.0,0.00123,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,68675,Security Benefit Life Ins Co,3,67784804.0,0.00889,0.04,4.5,share_of_share,,,,,2018.pdf
2018,annuity,68772,Security Mut Life Ins Co Of NY,0,6350.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,69485,Security Natl Life Ins Co,0,357389.0,0.00005,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,60076,Security Plan Life Ins Co,0,0.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,68802,Sentinel Security Life Ins Co,0,7720551.0,0.00101,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,68810,Sentry Life Ins Co,0,225274.0,0.00003,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,56936,Serb Natl Federation,0,46342.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,65757,Shelter Life Ins Co,0,60677.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,68845,Shenandoah Life Ins Co,0,360.0,0.0,0.0,,share_of_share,,,,,2018.pdf
2018,annuity,57193,Slovak Catholic Sokol,0,38704.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,57673,Slovene Natl Benefit Society,0,57171.0,0.00001,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,57142,Sons Of Norway,0,163666.0,0.00002,0.0,0.0,share_of_share,,,,,2018.pdf
2018,annuity,69019,Standard Ins Co,0,29365343.0,0.00385,0.0,0.0,share_of_share,,,,,2018.pdf
