year,line,naic_code,company_name,premium,complaints,complaint_index,source_file
2009,health,92916,United Amer Ins Co,19911241.0,16,3.97,2009_health.pdf
2009,health,85766,United Concordia Ins Co,625450.0,5,,2009_health.pdf
2009,health,15288,United Farm Family Mutual Insurance Company,,1,,2009_health.pdf
2009,health,69930,United Ins Co Of Amer,240043.0,3,,2009_health.pdf
2009,health,69868,United Of Omaha Life Ins Co,7471169.0,2,1.32,2009_health.pdf
2009,health,21776,United Security Insurance Company,,1,,2009_health.pdf
2009,health,81108,United Security Life & Hlth Ins Co,11104245.0,12,5.34,2009_health.pdf
2009,health,25941,United Services Automobile Association,,1,,2009_health.pdf
2009,health,21113,United States Fire Ins Co,3367136.0,2,2.93,2009_health.pdf
2009,health,70106,United States Life Ins Co In NYC,4260044.0,1,1.16,2009_health.pdf
2009,health,63479,United Teacher Assoc Ins Co,7865877.0,5,3.14,2009_health.pdf
2009,health,72850,United World Life Ins Co,67225798.0,12,0.88,2009_health.pdf
2009,health,79413,UnitedHealthcare Ins Co,953204063.0,128,0.66,2009_health.pdf
2009,health,95776,UnitedHealthcare of IL Inc,830345.0,1,,2009_health.pdf
2009,health,62235,Unum Life Ins Co Of Amer,43265334.0,5,0.57,2009_health.pdf
2009,health,70319,Washington Natl Ins Co,2753566.0,7,12.55,2009_health.pdf
2009,health,83445,WellCare Health Insurance of Arizona,,2,,2009_health.pdf
2009,health,64467,"WellCare Health Insurance of Illinois, Inc.",,2,,2009_health.pdf
2009,health,10155,Wellcare Prescription Ins Inc,14909737.0,3,0.99,2009_health.pdf
2009,health,70483,Western & Southern Life Ins Co,4443135.0,2,2.22,2009_health.pdf
2009,health,26220,Yosemite Insurance Company,,1,,2009_health.pdf
2009,health,13269,Zenith Insurance Company,,1,,2009_health.pdf
2009,homeowners,10921,ACA Insurance Company,11675582.0,2,0.37,2009_homeowners.pdf
2009,homeowners,19100,AMCO Insurance Company,8360732.0,3,0.77,2009_homeowners.pdf
2009,homeowners,14184,"Acuity, A Mutual Insurance Company",840345.0,2,,2009_homeowners.pdf
2009,homeowners,42579,Allied Property And Casualty Insurance Company,2379565.0,3,2.69,2009_homeowners.pdf
2009,homeowners,19240,Allstate Indemnity Company,1698094.0,7,8.81,2009_homeowners.pdf
2009,homeowners,19232,Allstate Insurance Company,55905028.0,34,1.3,2009_homeowners.pdf
2009,homeowners,17230,Allstate Property And Casualty Insurance Company,36929885.0,12,0.69,2009_homeowners.pdf
2009,homeowners,10111,American Bankers Insurance Company of Florida,920122.0,2,,2009_homeowners.pdf
2009,homeowners,23450,American Family Home Insurance Company,2328655.0,1,0.92,2009_homeowners.pdf
2009,homeowners,19275,American Family Mutual Insurance Company,72965219.0,53,1.55,2009_homeowners.pdf
2009,homeowners,21857,American Insurance Company,3495009.0,1,0.61,2009_homeowners.pdf
2009,homeowners,23469,American Modern Home Insurance Company,2521238.0,3,2.54,2009_homeowners.pdf
2009,homeowners,38652,American Modern Select Insurance Company,2351196.0,1,0.91,2009_homeowners.pdf
2009,homeowners,28401,American National Property And Casualty Company,4828167.0,2,0.89,2009_homeowners.pdf
2009,homeowners,19615,American Reliable Insurance Company,660099.0,2,,2009_homeowners.pdf
2009,homeowners,42978,American Security Insurance Company,392008.0,11,,2009_homeowners.pdf
2009,homeowners,41459,Armed Forces Insurance Exchange,295190.0,1,,2009_homeowners.pdf
2009,homeowners,27235,Auto Club Family Insurance Company,628840.0,1,,2009_homeowners.pdf
2009,homeowners,18988,Auto-Owners Insurance Company,17822148.0,5,0.6,2009_homeowners.pdf
2009,homeowners,24813,Balboa Insurance Company,558620.0,3,,2009_homeowners.pdf
2009,homeowners,13455,Bankers Independent Insurance Company,,1,,2009_homeowners.pdf
2009,homeowners,16713,Buckeye State Mutual Insurance Company,3407706.0,2,1.25,2009_homeowners.pdf
2009,homeowners,20117,California Casualty Indemnity Exchange,748443.0,1,,2009_homeowners.pdf
2009,homeowners,20176,Celina Mutual Insurance Company,,1,,2009_homeowners.pdf
2009,homeowners,20230,Central Mutual Insurance Company,8031494.0,1,0.27,2009_homeowners.pdf
2009,homeowners,10677,Cincinnati Insurance Company,25423900.0,2,0.17,2009_homeowners.pdf
2009,homeowners,10395,Citizen's Insurance Company Of The Midwest,9612631.0,2,0.44,2009_homeowners.pdf
2009,homeowners,31534,Citizens Insurance Company Of America,4434664.0,2,0.96,2009_homeowners.pdf
2009,homeowners,40649,Economy Premier Assurance Company,2319941.0,1,0.92,2009_homeowners.pdf
2009,homeowners,21261,Electric Insurance Company,720423.0,1,,2009_homeowners.pdf
2009,homeowners,21326,Empire Fire And Marine Insurance Company,1414914.0,3,4.53,2009_homeowners.pdf
2009,homeowners,26271,Erie Insurance Exchange,45462857.0,20,0.94,2009_homeowners.pdf
2009,homeowners,35378,Evanston Insurance Company,,1,,2009_homeowners.pdf
2009,homeowners,17043,Everett Cash Mutual Insurance Company,299530.0,2,,2009_homeowners.pdf
2009,homeowners,24201,Farmers Automobile Insurance Association,13303791.0,2,0.32,2009_homeowners.pdf
2009,homeowners,21652,Farmers Insurance Exchange,14370688.0,5,0.74,2009_homeowners.pdf
2009,homeowners,20281,Federal Insurance Company,1030160.0,1,2.07,2009_homeowners.pdf
2009,homeowners,11185,Foremost Insurance Company,4005994.0,8,4.27,2009_homeowners.pdf
2009,homeowners,11800,Foremost Property And Casualty Insurance Company,1368428.0,1,1.56,2009_homeowners.pdf
2009,homeowners,24414,General Casualty Company of Wisconsin,,1,,2009_homeowners.pdf
2009,homeowners,14044,Goodville Mutual Casualty Company,455296.0,1,,2009_homeowners.pdf
2009,homeowners,14060,Grange Mutual Casualty Company,6257806.0,4,1.37,2009_homeowners.pdf
2009,homeowners,15032,GuideOne Mutual Insurance Company,3067996.0,1,0.7,2009_homeowners.pdf
2009,homeowners,14559,GuideOne Specialty Mutual Insurance Company,47933.0,2,,2009_homeowners.pdf
2009,homeowners,29424,Hartford Casualty Insurance Company,465467.0,1,,2009_homeowners.pdf
2009,homeowners,19682,Hartford Fire Insurance Company,654038.0,2,,2009_homeowners.pdf
2009,homeowners,37478,Hartford Insurance Company Of The Midwest,115472.0,1,,2009_homeowners.pdf
2009,homeowners,30104,Hartford Underwriters Insurance Company,4374073.0,2,0.98,2009_homeowners.pdf
2009,homeowners,14176,Hastings Mutual Insurance Company,14475710.0,3,0.44,2009_homeowners.pdf
2009,homeowners,15822,Home Mutual Insurance Company,,2,,2009_homeowners.pdf
2009,homeowners,17221,Homesite Insurance Company,,2,,2009_homeowners.pdf
2009,homeowners,13927,Homesite Insurance Company of the Midwest,6856402.0,11,3.43,2009_homeowners.pdf
2009,homeowners,27570,Hoosier Insurance Company,6812866.0,2,0.63,2009_homeowners.pdf
2009,homeowners,21679,Illinois Farmers Insurance Company,24407823.0,18,1.58,2009_homeowners.pdf
2009,homeowners,22624,Indiana Farmers Mutual Insurance Company,39654860.0,7,0.38,2009_homeowners.pdf
2009,homeowners,22659,Indiana Insurance Company,35796617.0,15,0.9,2009_homeowners.pdf
2009,homeowners,23035,Liberty Mutual Fire Insurance Company,21720438.0,5,0.49,2009_homeowners.pdf
2009,homeowners,26123,Lightning Rod Mutual Insurance Company,5693033.0,3,1.13,2009_homeowners.pdf
2009,homeowners,22306,Massachusetts Bay Insurance Company,847.0,1,,2009_homeowners.pdf
2009,homeowners,21229,MemberSelect Insurance Company,9373295.0,14,3.19,2009_homeowners.pdf
2009,homeowners,10502,Meridian Citizens Mutual Insurance Company,,2,,2009_homeowners.pdf
2009,homeowners,23353,Meridian Security Insurance Company,17076853.0,8,1.0,2009_homeowners.pdf
2009,homeowners,34339,Metropolitan Group Property And Casualty Insurance Company,3803615.0,4,2.25,2009_homeowners.pdf
2009,homeowners,26298,Metropolitan Property And Casualty Insurance Company,9926344.0,2,0.43,2009_homeowners.pdf
2009,homeowners,16764,Miami Mutual Insurance Company,2161520.0,1,0.99,2009_homeowners.pdf
2009,homeowners,14621,Motorists Mutual Insurance Company,8606129.0,6,1.49,2009_homeowners.pdf
2009,homeowners,20184,National Mutual Insurance Company,5034827.0,2,0.85,2009_homeowners.pdf
2009,homeowners,25453,Nationwide Insurance Company Of America,,1,,2009_homeowners.pdf
2009,homeowners,23779,Nationwide Mutual Fire Insurance Company,18199294.0,18,2.11,2009_homeowners.pdf
2009,homeowners,23841,New Hampshire Insurance Company,,1,,2009_homeowners.pdf
2009,homeowners,27740,North Pointe Insurance Company,2264221.0,2,1.89,2009_homeowners.pdf
2009,homeowners,24074,Ohio Casualty Insurance Company,251360.0,1,,2009_homeowners.pdf
2009,homeowners,32700,Owners Insurance Company,10257314.0,4,0.83,2009_homeowners.pdf
2009,homeowners,24228,Pekin Insurance Company,6259078.0,1,0.34,2009_homeowners.pdf
2009,homeowners,21903,ProCentury Insurance Company,,1,,2009_homeowners.pdf
2009,homeowners,24260,Progressive Casualty Insurance Company,,1,,2009_homeowners.pdf
2009,homeowners,38628,Progressive Northern Insurance Company,2683098.0,6,4.78,2009_homeowners.pdf
2009,homeowners,34690,Property And Casualty Insurance Company Of Hartford,8613457.0,4,0.99,2009_homeowners.pdf
2009,homeowners,32905,Property-Owners Insurance Company,20304484.0,7,0.74,2009_homeowners.pdf
2009,homeowners,22543,"SECURA INSURANCE, A Mutual Company",213759.0,1,,2009_homeowners.pdf
2009,homeowners,24740,Safeco Insurance Company Of America,6854063.0,6,1.87,2009_homeowners.pdf
2009,homeowners,11215,Safeco Insurance Company Of Indiana,,1,,2009_homeowners.pdf
2009,homeowners,41297,Scottsdale Insurance Company,,2,,2009_homeowners.pdf
2009,homeowners,11000,"Sentinel Insurance Company, Ltd.",3064853.0,2,1.39,2009_homeowners.pdf
2009,homeowners,24988,Sentry Insurance A Mutual Company,3437683.0,1,0.62,2009_homeowners.pdf
2009,homeowners,23388,Shelter Mutual Insurance Company,8247063.0,9,2.33,2009_homeowners.pdf
2009,homeowners,19070,Standard Fire Insurance Company,13278806.0,12,1.93,2009_homeowners.pdf
2009,homeowners,15199,Standard Mutual Insurance Company,5603305.0,5,1.91,2009_homeowners.pdf
2009,homeowners,25135,State Automobile Mutual Insurance Company,8010344.0,3,0.8,2009_homeowners.pdf
2009,homeowners,25143,State Farm Fire and Casualty Company,397776783.0,142,0.76,2009_homeowners.pdf
2009,homeowners,25178,State Farm Mutual Automobile Insurance Company,,1,,2009_homeowners.pdf
2009,homeowners,28188,Travco Insurance Company,15240265.0,7,0.98,2009_homeowners.pdf
2009,homeowners,40118,Trustgard Insurance Company,6698112.0,2,0.64,2009_homeowners.pdf
2009,homeowners,25968,USAA Casualty Insurance Company,7553006.0,3,0.85,2009_homeowners.pdf
2009,homeowners,11142,United Casualty Insurance Company Of America,,2,,2009_homeowners.pdf
2009,homeowners,15288,United Farm Family Mutual Insurance Company,116898573.0,45,0.82,2009_homeowners.pdf
2009,homeowners,25941,United Services Automobile Association,12297993.0,2,0.35,2009_homeowners.pdf
2009,homeowners,44393,West American Insurance Company,6680520.0,1,0.32,2009_homeowners.pdf
2009,homeowners,15350,West Bend Mutual Insurance Company,4198519.0,6,3.05,2009_homeowners.pdf
2009,homeowners,26131,Western Reserve Mutual Casualty Company,4406417.0,3,1.45,2009_homeowners.pdf
2009,homeowners,24112,Westfield Insurance Company,4436751.0,2,0.96,2009_homeowners.pdf
2009,homeowners,24120,Westfield National Insurance Company,11144642.0,3,0.58,2009_homeowners.pdf
2009,homeowners,15407,Wolverine Mutual Insurance Company,5628763.0,2,0.76,2009_homeowners.pdf
2009,life,71854,AAA Life Ins Co,2978286.0,1,1.7,2009_life.pdf
2009,life,62944,AXA Equitable Life Ins Co,20219093.0,4,1.0,2009_life.pdf
2009,life,60038,Acacia Life Ins Co,302681.0,1,,2009_life.pdf
2009,life,60054,Aetna Life Ins Co,8063539.0,2,1.25,2009_life.pdf
2009,life,90611,Allianz Life Ins Co Of N Amer,2308029.0,1,2.19,2009_life.pdf
2009,life,60186,Allstate Life Ins Co,22705490.0,2,0.45,2009_life.pdf
2009,life,60275,American Bankers Life Assur Co Of FL,1425703.0,1,3.55,2009_life.pdf
2009,life,60305,American Comm Mut Ins Co,875867.0,1,,2009_life.pdf
2009,life,92738,American Equity Invest Life Ins Co,378271.0,1,,2009_life.pdf
2009,life,60399,American Family Life Ins Co,17895458.0,3,0.85,2009_life.pdf
2009,life,66672,American Gen Life & Acc Ins Co,9670857.0,9,4.71,2009_life.pdf
2009,life,60488,American Gen Life Ins Co,30072522.0,7,1.18,2009_life.pdf
2009,life,66842,American Gen Life Ins Co of DE,1045340.0,1,4.84,2009_life.pdf
2009,life,60534,American Heritage Life Ins Co,1344033.0,1,3.76,2009_life.pdf
2009,life,60577,American Income Life Ins Co,11142511.0,1,0.45,2009_life.pdf
2009,life,60895,American United Life Ins Co,58159854.0,11,0.96,2009_life.pdf
2009,life,61999,Americo Fin Life & Ann Ins Co,2694408.0,3,5.63,2009_life.pdf
2009,life,61069,Anthem Life Ins Co,27057173.0,2,0.37,2009_life.pdf
2009,life,61093,Atlanta Life Ins Co,83927.0,2,,2009_life.pdf
2009,life,61689,Aviva Life & Ann Co,28324663.0,6,1.07,2009_life.pdf
2009,life,61263,Bankers Life & Cas Co,10404350.0,17,8.26,2009_life.pdf
2009,life,94250,Banner Life Ins Co,8964783.0,1,0.56,2009_life.pdf
2009,life,61883,Central United Life Ins Co,28041.0,1,,2009_life.pdf
2009,life,62383,Centurion Life Ins Co,215529.0,1,,2009_life.pdf
2009,life,61921,Citizens Security Life Ins Co,433911.0,1,,2009_life.pdf
2009,life,62049,Colonial Life & Accident Ins Co,3092830.0,1,1.63,2009_life.pdf
2009,life,62065,Colonial Penn Life Ins Co,3947908.0,3,3.84,2009_life.pdf
2009,life,84786,Colorado Bankers Life Ins Co,807244.0,1,,2009_life.pdf
2009,life,62146,Combined Ins Co Of Amer,1769594.0,1,2.86,2009_life.pdf
2009,life,81426,Commercial Travelers Mutual Insurance Company,,1,,2009_life.pdf
2009,life,78174,Conseco Hlth Ins Co,46128.0,2,,2009_life.pdf
2009,life,60682,Conseco Ins Co,272180.0,5,,2009_life.pdf
2009,life,65900,Conseco Life Ins Co,3836561.0,31,40.85,2009_life.pdf
2009,life,62413,Continental Assur Co,588133.0,1,,2009_life.pdf
2009,life,62626,Cuna Mut Ins Society,10853919.0,3,1.4,2009_life.pdf
2009,life,70769,Erie Family Life Ins Co,5954015.0,1,0.85,2009_life.pdf
2009,life,63258,Federated Life Ins Co,6322754.0,1,0.8,2009_life.pdf
2009,life,63290,Fidelity Life Assn A Legal Reserve L,1031300.0,1,4.9,2009_life.pdf
2009,life,71870,Fidelity Security Life Ins Co,509479.0,1,,2009_life.pdf
2009,life,69140,First Allmerica Fin Life Ins Co,254012.0,1,,2009_life.pdf
2009,life,56340,First Catholic Slovak Union Of The Usa And Canada,,1,,2009_life.pdf
2009,life,64696,First Continental Life And Accident Insurance Co,,1,,2009_life.pdf
2009,life,67652,First Penn Pacific Life Ins Co,5149524.0,3,2.95,2009_life.pdf
2009,life,91642,Forethought Life Ins Co,22694192.0,1,0.22,2009_life.pdf
2009,life,71129,Fort Dearborn Life Ins Co,6607845.0,3,2.3,2009_life.pdf
2009,life,63657,Garden State Life Ins Co,523094.0,1,,2009_life.pdf
2009,life,65536,Genworth Life & Ann Ins Co,19024584.0,6,1.59,2009_life.pdf
2009,life,91472,Globe Life & Accident Ins Co,13911757.0,16,5.81,2009_life.pdf
2009,life,62286,Golden Rule Ins Co,2316146.0,2,4.37,2009_life.pdf
2009,life,71218,Grange Life Ins Co,4714561.0,2,2.14,2009_life.pdf
2009,life,63312,Great Amer Life Ins Co,723822.0,1,,2009_life.pdf
2009,life,68322,Great W Life & Ann Ins Co,13877116.0,1,0.36,2009_life.pdf
2009,life,70815,Hartford Life & Accident Ins Co,17573038.0,10,2.88,2009_life.pdf
2009,life,88072,Hartford Life Ins Co,2360109.0,1,2.14,2009_life.pdf
2009,life,62421,Heritage Union Life Ins Co,77244.0,1,,2009_life.pdf
2009,life,64505,Homesteaders Life Co,31993029.0,2,0.32,2009_life.pdf
2009,life,64513,Horace Mann Life Ins Co,1787679.0,1,2.83,2009_life.pdf
2009,life,93777,Household Life Ins Co,2380712.0,4,8.49,2009_life.pdf
2009,life,91693,IA Amer Life Ins Co,18755.0,1,,2009_life.pdf
2009,life,86509,Ing Life Ins & Ann Co,2014460.0,1,2.51,2009_life.pdf
2009,life,65056,Jackson Natl Life Ins Co,13105386.0,2,0.77,2009_life.pdf
2009,life,64017,Jefferson Natl Life Ins Co,835820.0,3,,2009_life.pdf
2009,life,70254,Jefferson Pilot Financial Insurance Company,,4,,2009_life.pdf
2009,life,65099,John Hancock Life Insurance Company,,2,,2009_life.pdf
2009,life,90204,John Hancock Variable Life Insurance Company,,1,,2009_life.pdf
2009,life,90204,John Hancock Variable Life Insurance Company,,1,,2009_life.pdf
2009,life,65129,Kansas City Life Ins Co,4404305.0,1,1.15,2009_life.pdf
2009,life,65242,Lafayette Life Ins Co,9932773.0,2,1.02,2009_life.pdf
2009,life,61492,Liberty Life Ins Co,3501420.0,4,5.78,2009_life.pdf
2009,life,65498,Life Ins Co Of N Amer,17998590.0,3,0.84,2009_life.pdf
2009,life,64130,Life Investors Insurance Company Of America,,1,,2009_life.pdf
2009,life,65595,Lincoln Benefit Life Co,22204003.0,3,0.68,2009_life.pdf
2009,life,65927,Lincoln Heritage Life Ins Co,5204516.0,5,4.86,2009_life.pdf
2009,life,65676,Lincoln Natl Life Ins Co,83622227.0,2,0.12,2009_life.pdf
2009,life,65722,Loyal Amer Life Ins Co,343562.0,1,,2009_life.pdf
2009,life,67083,Manhattan Natl Life Ins Co,683178.0,1,,2009_life.pdf
2009,life,65935,Massachusetts Mut Life Ins Co,45209760.0,1,0.11,2009_life.pdf
2009,life,97055,Mega Life & Hlth Ins Co The,317803.0,1,,2009_life.pdf
2009,life,65978,Metropolitan Life Ins Co,177659526.0,30,0.85,2009_life.pdf
2009,life,66044,Midland Natl Life Ins Co,14137088.0,5,1.79,2009_life.pdf
2009,life,66109,Midwestern United Life Ins Co,1042644.0,3,14.55,2009_life.pdf
2009,life,66281,Monumental Life Ins Co,23139662.0,25,5.46,2009_life.pdf
2009,life,78077,Mony Life Ins Co Of Amer,2583433.0,1,1.96,2009_life.pdf
2009,life,66311,Motorists Life Ins Co,3689523.0,2,2.74,2009_life.pdf
2009,life,66680,National Life Ins Co,4264520.0,1,1.19,2009_life.pdf
2009,life,60593,National States Ins Co,326049.0,1,,2009_life.pdf
2009,life,66850,National Western Life Ins Co,693163.0,1,,2009_life.pdf
2009,life,68225,Nationwide Life Insurance Company of America,,1,,2009_life.pdf
2009,life,91596,New York Life Ins & Ann Corp,67517471.0,2,0.15,2009_life.pdf
2009,life,66915,New York Life Ins Co,52173451.0,6,0.58,2009_life.pdf
2009,life,66974,North Amer Co Life & Hlth Ins,5404199.0,2,1.87,2009_life.pdf
2009,life,69000,Northwestern Long Term Care Insurance Company,,1,,2009_life.pdf
2009,life,67091,Northwestern Mut Life Ins Co,192603438.0,2,0.05,2009_life.pdf
2009,life,63274,OM Fin Life Ins Co,7308997.0,2,1.38,2009_life.pdf
2009,life,67199,Old Amer Ins Co,1582619.0,1,3.19,2009_life.pdf
2009,life,76112,Oxford Life Ins Co,3283041.0,1,1.54,2009_life.pdf
2009,life,67466,Pacific Life Ins Co,15632901.0,3,0.97,2009_life.pdf
2009,life,67598,Paul Revere Life Ins Co,125606.0,1,,2009_life.pdf
2009,life,67628,Pekin Life Ins Co,8357805.0,1,0.6,2009_life.pdf
2009,life,67660,Pennsylvania Life Ins Co,1328472.0,5,19.03,2009_life.pdf
2009,life,85561,Perico Life Ins Co,26005.0,1,,2009_life.pdf
2009,life,72125,Physicians Life Ins Co,5274297.0,1,0.96,2009_life.pdf
2009,life,65919,Primerica Life Ins Co,24907743.0,3,0.61,2009_life.pdf
2009,life,61271,Principal Life Ins Co,16856916.0,2,0.6,2009_life.pdf
2009,life,68136,Protective Life Ins Co,33083363.0,4,0.61,2009_life.pdf
2009,life,68195,Provident Life & Accident Ins Co,7022688.0,1,0.72,2009_life.pdf
2009,life,79227,Pruco Life Ins Co,37852826.0,2,0.27,2009_life.pdf
2009,life,68241,Prudential Ins Co Of Amer,107044678.0,13,0.61,2009_life.pdf
2009,life,70211,Reassure Amer Life Ins Co,14132179.0,12,4.29,2009_life.pdf
2009,life,68357,Reliable Life Ins Co,5661.0,1,,2009_life.pdf
2009,life,68381,Reliance Standard Life Ins Co,4911449.0,3,3.09,2009_life.pdf
2009,life,67105,Reliastar Life Ins Co,21832381.0,2,0.46,2009_life.pdf
2009,life,61360,Reliastar Life Ins Co Of NY,2081185.0,3,7.29,2009_life.pdf
2009,life,57657,Royal Neighbors Of America,,2,,2009_life.pdf
2009,life,69914,Sears Life Ins Co,569515.0,2,,2009_life.pdf
2009,life,76325,Senior Health Insurance Company of Pennsylvania,,1,,2009_life.pdf
2009,life,76325,Senior Health Insurance Company of Pennsylvania,,2,,2009_life.pdf
